Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,total_pages,total_duration,product_related_ratio,avg_time_per_page,is_special_period
3,173.8,2,124.8,7,411.6,0.0,0.017272727,0.0,0.0,Aug,OS_1,Browser_1,Region_1,Traffic_4,Returning_Visitor,1,0,12,710.2,0.5833333333333334,59.18333333333334,0
4,115.8,0,0.0,46,2557.35,0.0,0.01372549,44.35848718,0.0,Oct,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,1,50,2673.15,0.92,53.463,0
1,114.8,0,0.0,10,951.4333333,0.0,0.018181818,0.0,0.0,Sep,OS_3,Browser_2,Region_6,Traffic_1,Returning_Visitor,0,0,11,1066.2333333,0.9090909090909091,96.93030302727271,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,June,OS_3,Browser_2,Region_4,Traffic_13,Returning_Visitor,0,0,2,0.0,1.0,0.0,0
8,310.0666667,1,49.4,71,1441.974535,0.003013699,0.009218133,48.30461627,0.0,Oct,OS_1,Browser_1,Region_2,Traffic_20,Returning_Visitor,1,1,80,1801.4412017,0.8875,22.51801502125,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,OS_3,Browser_2,Region_1,Traffic_4,Returning_Visitor,0,0,1,0.0,1.0,0.0,0
2,33.2,0,0.0,9,162.2333333,0.0,0.018181818,0.0,0.0,Sep,OS_2,Browser_2,Region_1,Traffic_5,Returning_Visitor,0,0,11,195.43333330000002,0.8181818181818182,17.766666663636364,0
0,0.0,0,0.0,9,166.12,0.0,0.022222222,0.0,0.0,Jul,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,0,9,166.12,1.0,18.45777777777778,0
0,0.0,0,0.0,53,1624.320952,0.009803922,0.01735761,0.0,0.0,Sep,OS_3,Browser_2,Region_4,Traffic_3,Returning_Visitor,0,0,53,1624.320952,1.0,30.64756513207547,0
4,101.7,0,0.0,40,708.5547619,0.009302326,0.016434109,0.0,0.0,Aug,OS_2,Browser_2,Region_3,Traffic_13,Returning_Visitor,0,0,44,810.2547619000001,0.9090909090909091,18.41488095227273,0
1,191.4,0,0.0,13,679.9033333,0.0,0.002564103,34.86423061,0.0,Nov,OS_3,Browser_2,Region_3,Traffic_2,Returning_Visitor,1,1,14,871.3033333,0.9285714285714286,62.235952378571426,0
13,83.9952381,2,99.8,24,364.9619048,0.0,0.018181818,0.0,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,39,548.7571429,0.6153846153846154,14.070695971794871,0
2,118.9,0,0.0,30,1216.726667,0.0,0.008602151,26.13036122,0.0,Nov,OS_4,Browser_2,Region_6,Traffic_2,New_Visitor,1,1,32,1335.626667,0.9375,41.73833334375,0
3,109.7,0,0.0,16,852.3,0.011764706,0.043137255,0.0,0.0,Oct,OS_2,Browser_2,Region_1,Traffic_3,Returning_Visitor,0,0,19,962.0,0.8421052631578947,50.63157894736842,0
11,293.6222222,2,42.2,64,1831.942222,0.0,0.015238095,16.35155923,0.0,Nov,OS_2,Browser_5,Region_3,Traffic_4,Returning_Visitor,1,0,77,2167.7644442,0.8311688311688312,28.15278498961039,0
1,15.2,4,104.8,31,2725.708571,0.01047619,0.026482993,20.14579261,0.0,Nov,OS_2,Browser_2,Region_3,Traffic_1,Returning_Visitor,0,1,36,2845.708571,0.8611111111111112,79.04746030555556,0
5,66.9,0,0.0,12,86.63333333,0.0,0.025,42.93595137,0.0,Oct,OS_4,Browser_1,Region_1,Traffic_7,Returning_Visitor,1,1,17,153.53333333,0.7058823529411765,9.03137254882353,0
2,341.6,0,0.0,7,177.9,0.047619048,0.062857143,0.0,0.0,Aug,OS_3,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,0,9,519.5,0.7777777777777778,57.72222222222222,0
10,130.55,1,23.2,7,128.2333333,0.006666667,0.015238095,0.0,0.0,Oct,OS_2,Browser_2,Region_6,Traffic_5,New_Visitor,0,0,18,281.9833333,0.3888888888888889,15.665740738888891,0
0,0.0,0,0.0,3,31.2,0.066666667,0.133333333,0.0,0.0,June,OS_3,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,0,3,31.2,1.0,10.4,0
0,0.0,0,0.0,8,846.6,0.022222222,0.022222222,24.61778468,0.0,Nov,OS_1,Browser_1,Region_7,Traffic_5,New_Visitor,0,1,8,846.6,1.0,105.825,0
1,30.2,0,0.0,5,323.4,0.066666667,0.083333333,0.0,0.0,Jul,OS_2,Browser_4,Region_1,Traffic_3,Returning_Visitor,1,0,6,353.59999999999997,0.8333333333333334,58.93333333333333,0
3,25.0,0,0.0,1,8.0,0.0,0.033333333,0.0,0.0,Oct,OS_2,Browser_5,Region_1,Traffic_5,New_Visitor,1,0,4,33.0,0.25,8.25,0
3,75.6,0,0.0,14,178.59,0.0125,0.00625,0.0,0.0,Aug,OS_3,Browser_2,Region_1,Traffic_4,Returning_Visitor,1,0,17,254.19,0.8235294117647058,14.952352941176471,0
4,134.39,1,191.9,24,1592.533333,0.003703704,0.013580247,5.245868726,0.0,Oct,OS_3,Browser_2,Region_1,Traffic_5,Returning_Visitor,0,0,29,1918.823333,0.8275862068965517,66.1663218275862,0
0,0.0,0,0.0,4,103.8,0.1,0.15,0.0,0.0,Jul,OS_1,Browser_1,Region_1,Traffic_1,Returning_Visitor,0,0,4,103.8,1.0,25.95,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,OS_2,Browser_2,Region_1,Traffic_13,Returning_Visitor,0,0,1,0.0,1.0,0.0,0
0,0.0,0,0.0,18,1257.946667,0.0,0.003921569,33.50211155,0.0,Oct,OS_2,Browser_2,Region_3,Traffic_2,Returning_Visitor,1,1,18,1257.946667,1.0,69.88592594444444,0
2,108.8,0,0.0,15,542.0,0.0,0.029411765,0.0,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_3,Returning_Visitor,0,0,17,650.8,0.8823529411764706,38.28235294117647,0
3,70.6,0,0.0,11,93.5,0.1,0.107142857,0.0,0.0,Oct,OS_1,Browser_1,Region_1,Traffic_3,Returning_Visitor,0,0,14,164.1,0.7857142857142857,11.721428571428572,0
4,56.63333333,7,309.7333333,58,1280.149821,0.016923077,0.035377102,0.0,0.0,Aug,OS_2,Browser_2,Region_6,Traffic_1,Returning_Visitor,1,0,69,1646.51648763,0.8405797101449275,23.862557791739132,0
0,0.0,0,0.0,11,192.45,0.036363636,0.040909091,27.31510469,0.0,Oct,OS_3,Browser_2,Region_1,Traffic_1,Returning_Visitor,1,1,11,192.45,1.0,17.495454545454546,0
5,181.6,2,722.52,98,1717.873278,0.014150943,0.023942797,0.0,0.0,Aug,OS_3,Browser_2,Region_1,Traffic_4,Returning_Visitor,0,0,105,2621.993278,0.9333333333333333,24.97136455238095,0
12,184.4173601,1,13.0,159,6137.14491,0.011276738,0.031489963,18.23386055,0.0,June,OS_2,Browser_4,Region_3,Traffic_2,Returning_Visitor,0,0,172,6334.5622701,0.9244186046511628,36.82885040755814,0
4,100.0666667,0,0.0,30,310.3355556,0.0,0.000480769,28.52395644,0.0,Jul,OS_2,Browser_2,Region_5,Traffic_2,Returning_Visitor,1,1,34,410.4022223,0.8823529411764706,12.070653597058824,0
5,27.4,0,0.0,5,51.2,0.0,0.005,0.0,0.0,Aug,OS_2,Browser_2,Region_2,Traffic_2,New_Visitor,0,1,10,78.6,0.5,7.859999999999999,0
0,0.0,0,0.0,96,1231.79046,0.00212766,0.01026897,0.0,0.0,Jul,OS_2,Browser_4,Region_3,Traffic_1,Returning_Visitor,0,0,96,1231.79046,1.0,12.831150625,0
3,23.0,0,0.0,19,723.4833333,0.003508772,0.022807018,17.68865669,0.0,Jul,OS_2,Browser_2,Region_2,Traffic_2,Returning_Visitor,0,0,22,746.4833333,0.8636363636363636,33.93106060454546,0
5,93.4,0,0.0,38,689.65,0.0,0.004878049,34.48748308,0.0,Oct,OS_2,Browser_2,Region_2,Traffic_2,New_Visitor,1,1,43,783.05,0.8837209302325582,18.210465116279067,0
5,93.8,0,0.0,45,2139.7,0.0,0.004081633,20.2755559,0.0,Sep,OS_2,Browser_4,Region_2,Traffic_2,New_Visitor,0,1,50,2233.5,0.9,44.67,0
11,383.3,2,256.3,189,15454.43857,0.007286432,0.019882747,0.0,0.0,Aug,OS_2,Browser_10,Region_2,Traffic_1,Returning_Visitor,0,0,202,16094.03857,0.9356435643564357,79.67345826732674,0
0,0.0,0,0.0,38,643.9,0.026315789,0.057894737,0.0,0.0,June,OS_2,Browser_4,Region_9,Traffic_3,Returning_Visitor,0,0,38,643.9,1.0,16.94473684210526,0
1,15.2,1,43.4,13,94.2,0.042857143,0.05,21.58031621,0.0,Jul,OS_2,Browser_2,Region_3,Traffic_1,Returning_Visitor,0,0,15,152.8,0.8666666666666667,10.186666666666667,0
2,81.6,0,0.0,1,27.2,0.0,0.04,0.0,0.0,Oct,OS_3,Browser_2,Region_3,Traffic_5,New_Visitor,0,1,3,108.8,0.3333333333333333,36.266666666666666,0
5,77.1,6,60.3,5,944.8,0.0,0.015384615,0.0,0.0,Sep,OS_2,Browser_2,Region_3,Traffic_2,New_Visitor,0,0,16,1082.1999999999998,0.3125,67.63749999999999,0
3,103.6,0,0.0,30,440.5333333,0.006451613,0.021505376,0.0,0.0,Aug,OS_2,Browser_2,Region_2,Traffic_1,Returning_Visitor,1,0,33,544.1333333,0.9090909090909091,16.488888887878787,0
0,0.0,0,0.0,6,98.73333333,0.0,0.033333333,0.0,0.0,Sep,OS_3,Browser_2,Region_1,Traffic_2,Returning_Visitor,1,0,6,98.73333333,1.0,16.455555555,0
0,0.0,0,0.0,12,402.6,0.0,0.008333333,0.0,0.0,Oct,OS_2,Browser_2,Region_3,Traffic_4,Returning_Visitor,0,0,12,402.6,1.0,33.550000000000004,0
4,39.8,0,0.0,9,132.4,0.0,0.006666667,0.0,0.0,Aug,OS_2,Browser_2,Region_1,Traffic_5,New_Visitor,0,1,13,172.2,0.6923076923076923,13.246153846153845,0
0,0.0,0,0.0,62,3564.590227,0.021980198,0.052175571,0.0,0.0,Aug,OS_3,Browser_2,Region_4,Traffic_2,Returning_Visitor,0,0,62,3564.590227,1.0,57.49339075806452,0
3,155.7,0,0.0,18,595.0,0.0,0.010526316,0.0,0.0,Nov,OS_1,Browser_1,Region_1,Traffic_2,New_Visitor,0,0,21,750.7,0.8571428571428571,35.74761904761905,0
11,200.42,0,0.0,31,697.5866667,0.0075,0.0325,0.0,0.0,June,OS_2,Browser_2,Region_2,Traffic_2,Returning_Visitor,0,0,42,898.0066667,0.7380952380952381,21.38111111190476,0
0,0.0,0,0.0,4,741.4,0.05,0.075,0.0,0.0,Oct,OS_2,Browser_2,Region_7,Traffic_1,Returning_Visitor,0,0,4,741.4,1.0,185.35,0
0,0.0,0,0.0,31,502.9666667,0.012903226,0.04516129,0.0,0.0,Oct,OS_2,Browser_2,Region_2,Traffic_1,Returning_Visitor,0,0,31,502.9666667,1.0,16.22473118387097,0
5,94.6,0,0.0,69,2222.419048,0.005092593,0.01496142,0.0,0.0,Oct,OS_1,Browser_1,Region_3,Traffic_2,Returning_Visitor,0,0,74,2317.019048,0.9324324324324325,31.311068216216217,0
6,104.4,1,0.0,32,879.75,0.0,0.014285714,20.503488,0.0,Nov,OS_2,Browser_4,Region_1,Traffic_1,Returning_Visitor,0,1,39,984.15,0.8205128205128205,25.234615384615385,0
0,0.0,2,35.2,16,275.1,0.0,0.027777778,0.0,0.0,Aug,OS_2,Browser_2,Region_3,Traffic_3,Returning_Visitor,1,0,18,310.3,0.8888888888888888,17.23888888888889,0
0,0.0,2,15.2,19,1227.153333,0.00952381,0.04399093,0.0,0.0,Sep,OS_1,Browser_1,Region_1,Traffic_2,Returning_Visitor,1,0,21,1242.353333,0.9047619047619048,59.15968252380952,0
2,83.6,0,0.0,43,1582.7,0.004545455,0.014393939,0.0,0.0,Nov,OS_3,Browser_2,Region_3,Traffic_1,Returning_Visitor,0,0,45,1666.3,0.9555555555555556,37.028888888888886,0
1,19.2,0,0.0,3,60.6,0.0,0.033333333,0.0,0.0,Oct,OS_2,Browser_2,Region_6,Traffic_6,New_Visitor,0,0,4,79.8,0.75,19.95,0
2,63.5,0,0.0,9,99.06666667,0.036363636,0.072727273,0.0,0.0,Oct,OS_1,Browser_1,Region_1,Traffic_4,Returning_Visitor,0,0,11,162.56666667000002,0.8181818181818182,14.778787879090912,0
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Jul,OS_1,Browser_1,Region_3,Traffic_3,Returning_Visitor,0,0,3,0.0,1.0,0.0,0
0,0.0,0,0.0,30,360.4733333,0.013333333,0.036666667,0.0,0.0,Jul,OS_1,Browser_1,Region_1,Traffic_3,Returning_Visitor,0,0,30,360.4733333,1.0,12.015777776666665,0
0,0.0,0,0.0,47,636.7,0.0,0.0,0.0,0.0,Aug,OS_2,Browser_4,Region_1,Traffic_2,New_Visitor,0,0,47,636.7,1.0,13.546808510638298,0
7,98.8,0,0.0,5,69.4,0.022222222,0.033333333,0.0,0.0,Jul,OS_3,Browser_2,Region_2,Traffic_5,New_Visitor,1,0,12,168.2,0.4166666666666667,14.016666666666666,0
12,504.2533333,2,1665.066667,243,8768.477228,0.014137484,0.028099523,1.827470744,0.0,Jul,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,1,257,10937.7972283,0.9455252918287937,42.55952228910506,0
1,30.2,2,30.7,25,348.0611111,0.014814815,0.03037037,0.0,0.0,Oct,OS_3,Browser_2,Region_7,Traffic_1,Returning_Visitor,0,0,28,408.9611111,0.8928571428571429,14.605753967857142,0
9,275.8,1,39.68,46,1354.8,0.010909091,0.041212121,0.0,0.0,Aug,OS_2,Browser_2,Region_6,Traffic_3,Returning_Visitor,0,0,56,1670.28,0.8214285714285714,29.826428571428572,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,OS_1,Browser_1,Region_1,Traffic_1,Returning_Visitor,1,0,1,0.0,1.0,0.0,0
1,30.2,0,0.0,30,613.9933333,0.025287356,0.035139573,0.0,0.0,Oct,OS_1,Browser_1,Region_1,Traffic_1,Returning_Visitor,1,0,31,644.1933333000001,0.967741935483871,20.780430106451615,0
2,78.64980843,0,0.0,117,4185.096695,0.024119241,0.04298103,2.427453927,0.0,Jul,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,1,119,4263.74650343,0.9831932773109243,35.82980254983193,0
0,0.0,0,0.0,5,73.1,0.0,0.02,0.0,0.0,Sep,OS_1,Browser_1,Region_1,Traffic_4,Returning_Visitor,0,0,5,73.1,1.0,14.62,0
3,67.4,0,0.0,34,544.6833333,0.0,0.01754386,0.0,0.0,Sep,OS_1,Browser_1,Region_2,Traffic_2,Returning_Visitor,0,0,37,612.0833332999999,0.918918918918919,16.54279279189189,0
1,54.4,0,0.0,19,351.4,0.065,0.125,0.0,0.0,Jul,OS_1,Browser_1,Region_3,Traffic_3,Returning_Visitor,0,0,20,405.79999999999995,0.95,20.29,0
0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,0.0,June,OS_2,Browser_4,Region_6,Traffic_3,Returning_Visitor,0,0,2,8.0,1.0,4.0,0
2,136.4,0,0.0,41,1275.26927,0.0,0.013461742,0.0,0.0,Nov,OS_3,Browser_2,Region_4,Traffic_3,Returning_Visitor,1,0,43,1411.66927,0.9534883720930233,32.82951790697675,0
2,31.2,0,0.0,17,2077.166667,0.0,0.011764706,0.0,0.0,Nov,OS_2,Browser_2,Region_8,Traffic_2,Returning_Visitor,1,0,19,2108.366667,0.8947368421052632,110.96666668421051,0
2,59.4,0,0.0,86,3334.506667,0.025581395,0.050387597,0.0,0.0,Aug,OS_2,Browser_2,Region_7,Traffic_3,Returning_Visitor,0,0,88,3393.906667,0.9772727272727273,38.56712121590909,0
5,143.4428571,1,19.6,184,3579.7859,0.0,0.00381931,138.3208342,0.0,Oct,OS_2,Browser_2,Region_3,Traffic_20,Returning_Visitor,0,0,190,3742.8287571,0.968421052631579,19.69909872157895,0
0,0.0,0,0.0,20,593.7019802,0.0,0.005364455,20.82613173,0.0,Nov,OS_2,Browser_5,Region_2,Traffic_5,Returning_Visitor,1,1,20,593.7019802,1.0,29.68509901,0
6,135.15,0,0.0,52,1199.22619,0.013095238,0.020257937,0.0,0.0,Sep,OS_3,Browser_2,Region_3,Traffic_13,Returning_Visitor,0,0,58,1334.3761900000002,0.896551724137931,23.006486034482762,0
3,127.1,0,0.0,36,2590.8,0.0,0.026315789,0.0,0.0,Oct,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,0,39,2717.9,0.9230769230769231,69.68974358974359,0
8,410.9,5,406.9,24,1220.257143,0.011764706,0.024215686,8.887671892,0.0,Oct,OS_3,Browser_2,Region_2,Traffic_2,Returning_Visitor,0,1,37,2038.057143,0.6486486486486487,55.082625486486485,0
0,0.0,0,0.0,8,117.8,0.15,0.15,0.0,0.0,June,OS_1,Browser_1,Region_3,Traffic_3,Returning_Visitor,1,0,8,117.8,1.0,14.725,0
10,398.5727115,1,132.0,24,985.0802412,0.00859375,0.028987132,0.0,0.0,Sep,OS_3,Browser_2,Region_1,Traffic_3,Returning_Visitor,1,0,35,1515.6529527,0.6857142857142857,43.304370077142856,0
0,0.0,0,0.0,32,2479.342857,0.0,0.010967742,0.0,0.0,Nov,OS_2,Browser_2,Region_3,Traffic_7,Returning_Visitor,0,0,32,2479.342857,1.0,77.47946428125,0
6,171.1190476,0,0.0,22,472.752381,0.028571429,0.029761905,0.0,0.0,Nov,OS_3,Browser_2,Region_2,Traffic_4,Returning_Visitor,0,0,28,643.8714286,0.7857142857142857,22.995408164285713,0
0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,Aug,OS_2,Browser_2,Region_6,Traffic_13,Returning_Visitor,0,0,2,7.0,1.0,3.5,0
2,70.6,0,0.0,26,571.35,0.0,0.007142857,0.0,0.0,Nov,OS_2,Browser_2,Region_9,Traffic_5,New_Visitor,0,0,28,641.95,0.9285714285714286,22.926785714285717,0
0,0.0,0,0.0,16,344.4,0.023529412,0.052941176,0.0,0.0,Jul,OS_2,Browser_2,Region_2,Traffic_4,Returning_Visitor,0,0,16,344.4,1.0,21.525,0
3,326.0,0,0.0,19,364.5333333,0.0,0.027,0.0,0.0,Nov,OS_1,Browser_1,Region_3,Traffic_2,Returning_Visitor,0,0,22,690.5333333,0.8636363636363636,31.387878786363636,0
1,6.0,0,0.0,21,1046.32,0.019565217,0.053623188,0.0,0.0,Sep,OS_4,Browser_1,Region_5,Traffic_1,Returning_Visitor,1,0,22,1052.32,0.9545454545454546,47.83272727272727,0
0,0.0,0,0.0,5,883.6,0.0,0.0,125.8939091,0.0,Nov,OS_2,Browser_2,Region_4,Traffic_2,Returning_Visitor,1,1,5,883.6,1.0,176.72,0
12,248.2285714,0,0.0,66,1158.782857,0.009722222,0.022569444,0.0,0.0,Aug,OS_3,Browser_2,Region_1,Traffic_3,Returning_Visitor,0,0,78,1407.0114283999999,0.8461538461538461,18.038608056410254,0
0,0.0,0,0.0,15,89.38333333,0.0,0.0125,39.6497508,0.0,Oct,OS_2,Browser_2,Region_6,Traffic_2,New_Visitor,1,1,15,89.38333333,1.0,5.958888888666666,0
1,28.53333333,0,0.0,61,2006.688158,0.003278689,0.015460019,2.039270228,0.0,Aug,OS_2,Browser_5,Region_3,Traffic_2,Returning_Visitor,0,0,62,2035.22149133,0.9838709677419355,32.82615308596774,0
3,117.85,0,0.0,9,492.9,0.0,0.028571429,29.4620883,0.0,Aug,OS_4,Browser_1,Region_1,Traffic_1,Returning_Visitor,0,0,12,610.75,0.75,50.895833333333336,0
3,180.1333333,1,34.2,27,242.45,0.090322581,0.122427035,0.0,0.0,Oct,OS_3,Browser_2,Region_1,Traffic_13,Returning_Visitor,0,0,31,456.7833333,0.8709677419354839,14.73494623548387,0
1,12.1,5,493.0,50,1572.486399,0.0,0.019939881,0.0,0.0,Nov,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,56,2077.586399,0.8928571428571429,37.099757125,0
3,53.5,0,0.0,82,3801.680397,0.010714286,0.03015873,0.906375967,0.0,Sep,OS_2,Browser_2,Region_1,Traffic_4,Returning_Visitor,0,0,85,3855.180397,0.9647058823529412,45.35506349411765,0
2,124.4,2,7.0,7,294.6,0.0,0.02,0.0,0.0,June,OS_3,Browser_2,Region_6,Traffic_11,New_Visitor,0,0,11,426.0,0.6363636363636364,38.72727272727273,0
3,64.4,0,0.0,5,47.3,0.0,0.022222222,45.82834797,0.0,Sep,OS_2,Browser_2,Region_1,Traffic_3,Returning_Visitor,0,1,8,111.7,0.625,13.9625,0
0,0.0,0,0.0,4,570.2,0.0,0.05,0.0,0.0,Jul,OS_2,Browser_2,Region_9,Traffic_1,Returning_Visitor,0,0,4,570.2,1.0,142.55,0
2,46.4,0,0.0,16,463.36,0.0,0.011111111,46.33991252,0.0,Sep,OS_2,Browser_2,Region_7,Traffic_2,Returning_Visitor,0,1,18,509.76,0.8888888888888888,28.32,0
0,0.0,4,112.6,93,2299.97,0.002777778,0.0109375,16.95907848,0.0,Aug,OS_2,Browser_2,Region_1,Traffic_4,Returning_Visitor,0,1,97,2412.5699999999997,0.9587628865979382,24.87185567010309,0
3,95.83333333,6,303.65,13,438.3833333,0.0,0.016666667,0.0,0.0,June,OS_4,Browser_1,Region_1,Traffic_2,Returning_Visitor,1,0,22,837.86666663,0.5909090909090909,38.08484848318182,0
2,36.25,0,0.0,29,585.7,0.0,0.003448276,0.0,0.0,Oct,OS_2,Browser_2,Region_9,Traffic_2,New_Visitor,1,0,31,621.95,0.9354838709677419,20.062903225806455,0
3,54.0,4,32.0,4,46.0,0.0,0.022222222,0.0,0.0,Sep,OS_1,Browser_1,Region_1,Traffic_5,New_Visitor,0,0,11,132.0,0.36363636363636365,12.0,0
2,103.3,0,0.0,38,1649.766667,0.0,0.011965812,0.0,0.0,Oct,OS_1,Browser_1,Region_3,Traffic_3,Returning_Visitor,0,0,40,1753.066667,0.95,43.826666675,0
0,0.0,1,13.0,27,1620.024762,0.05,0.085714286,0.0,0.0,Sep,OS_5,Browser_11,Region_4,Traffic_1,Returning_Visitor,0,0,28,1633.024762,0.9642857142857143,58.32231292857143,0
4,177.3333333,1,69.6,10,402.6166667,0.0,0.005555556,0.0,0.0,Nov,OS_1,Browser_1,Region_3,Traffic_5,New_Visitor,0,0,15,649.55,0.6666666666666666,43.30333333333333,0
17,626.4933333,0,0.0,76,1985.894203,0.015630252,0.031102029,0.0,0.0,Oct,OS_2,Browser_2,Region_1,Traffic_1,Returning_Visitor,0,0,93,2612.3875363,0.8172043010752689,28.090188562365594,0
0,0.0,0,0.0,5,120.79,0.0,0.00952381,11.80891356,0.0,June,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,1,5,120.79,1.0,24.158,0
4,77.6,0,0.0,39,1477.154762,0.038157895,0.073976608,0.775318113,0.0,Nov,OS_1,Browser_1,Region_4,Traffic_3,Returning_Visitor,0,0,43,1554.7547619999998,0.9069767441860465,36.15708748837209,0
7,356.675,0,0.0,72,1636.258333,0.005333333,0.007733333,0.0,0.0,Oct,OS_2,Browser_2,Region_4,Traffic_4,Returning_Visitor,0,0,79,1992.933333,0.9113924050632911,25.227004215189872,0
6,142.9111111,0,0.0,13,264.3396825,0.0,0.034509804,0.0,0.0,Sep,OS_1,Browser_1,Region_3,Traffic_5,Returning_Visitor,0,0,19,407.25079359999995,0.6842105263157895,21.43425229473684,0
12,975.6466667,4,276.08,53,2822.623603,0.006666667,0.017015392,0.0,0.0,Sep,OS_3,Browser_2,Region_8,Traffic_2,Returning_Visitor,1,0,69,4074.3502697,0.7681159420289855,59.04855463333333,0
4,89.6,2,12.0,13,182.5,0.0,0.014814815,0.0,0.0,Sep,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,19,284.1,0.6842105263157895,14.95263157894737,0
6,265.4,0,0.0,6,161.6,0.0,0.022222222,0.0,0.0,Aug,OS_1,Browser_1,Region_3,Traffic_3,New_Visitor,0,0,12,427.0,0.5,35.583333333333336,0
3,284.2,0,0.0,22,2366.6,0.036,0.064,0.0,0.0,Oct,OS_1,Browser_1,Region_8,Traffic_1,Returning_Visitor,1,0,25,2650.7999999999997,0.88,106.03199999999998,0
3,52.53333333,0,0.0,16,2059.3,0.0,0.027777778,26.18852293,0.0,Jul,OS_5,Browser_11,Region_1,Traffic_1,Returning_Visitor,0,1,19,2111.83333333,0.8421052631578947,111.14912280684212,0
2,17.13333333,0,0.0,20,1078.2,0.02,0.051166667,0.0,0.0,Oct,OS_1,Browser_1,Region_1,Traffic_3,Returning_Visitor,0,0,22,1095.33333333,0.9090909090909091,49.78787878772727,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,OS_2,Browser_2,Region_2,Traffic_1,Returning_Visitor,0,0,1,0.0,1.0,0.0,0
0,0.0,5,663.9166667,47,2059.7,0.005769231,0.033243423,0.0,0.0,Dec,OS_3,Browser_2,Region_3,Traffic_6,Returning_Visitor,0,0,52,2723.6166666999998,0.9038461538461539,52.37724359038461,0
2,15.0,0,0.0,44,1412.270833,0.004347826,0.015483092,0.0,0.0,Dec,OS_2,Browser_2,Region_1,Traffic_2,New_Visitor,0,0,46,1427.270833,0.9565217391304348,31.027626804347825,0
0,0.0,0,0.0,14,561.6666667,0.0,0.025,0.0,0.0,Dec,OS_2,Browser_2,Region_9,Traffic_10,Returning_Visitor,0,0,14,561.6666667,1.0,40.11904762142857,0
0,0.0,0,0.0,6,157.5,0.0,0.016666667,0.0,0.0,Nov,OS_2,Browser_2,Region_7,Traffic_13,Returning_Visitor,0,0,6,157.5,1.0,26.25,0
0,0.0,0,0.0,15,438.6666667,0.023076923,0.039487179,0.0,0.0,Nov,OS_1,Browser_1,Region_1,Traffic_3,Returning_Visitor,0,0,15,438.6666667,1.0,29.244444446666666,0
0,0.0,6,521.9791667,27,733.2871212,0.02020202,0.031564383,0.0,0.0,Nov,OS_2,Browser_2,Region_7,Traffic_2,Returning_Visitor,0,0,33,1255.2662879,0.8181818181818182,38.03837236060606,0
4,106.5,0,0.0,12,806.25,0.0125,0.029166667,0.0,0.0,Dec,OS_2,Browser_2,Region_1,Traffic_2,Returning_Visitor,0,0,16,912.75,0.75,57.046875,0
0,0.0,0,0.0,14,242.0833333,0.014285714,0.023809524,0.0,0.0,Nov,OS_1,Browser_1,Region_1,Traffic_2,Returning_Visitor,0,1,14,242.0833333,1.0,17.291666664285714,0
7,113.25,2,38.5,92,4066.207476,0.001754386,0.013603668,18.04114817,0.0,Nov,OS_2,Browser_6,Region_6,Traffic_13,Returning_Visitor,1,0,101,4217.957476,0.9108910891089109,41.761955207920785,0
1,22.0,0,0.0,5,180.5,0.0,0.033333333,0.0,0.0,Dec,OS_3,Browser_2,Region_6,Traffic_20,New_Visitor,0,0,6,202.5,0.8333333333333334,33.75,0
0,0.0,0,0.0,20,821.8333333,0.05,0.076666667,0.0,0.0,Nov,OS_3,Browser_2,Region_4,Traffic_10,Returning_Visitor,1,0,20,821.8333333,1.0,41.091666665000005,0
5,209.625,2,118.75,21,398.0,0.006896552,0.02183908,0.0,0.0,Dec,OS_2,Browser_2,Region_4,Traffic_2,New_Visitor,0,0,28,726.375,0.75,25.941964285714285,0
0,0.0,1,68.5,25,927.0,0.007692308,0.034615385,0.0,0.0,Nov,OS_2,Browser_2,Region_3,Traffic_2,Returning_Visitor,1,0,26,995.5,0.9615384615384616,38.28846153846154,0
